start,duration,count
2.55,14.48,1
17.03,0.6999999999999993,2
17.73,1.009999999999998,1
18.74,1.3300000000000018,0
20.07,8.100000000000001,1
28.17,0.36999999999999744,2
28.54,3.0199999999999996,1
31.56,0.38000000000000256,2
31.94,18.919999999999998,1
50.86,1.3299999999999983,2
52.19,3.3000000000000043,1
55.49,2.259999999999998,0
57.75,0.5300000000000011,1
58.28,4.439999999999998,0
62.72,0.75,1
63.47,0.6700000000000017,2
64.14,7.450000000000003,1
71.59,4.769999999999996,0
76.36,0.10999999999999943,1
76.47,0.21000000000000796,2
76.68,1.3299999999999983,3
78.01,0.0899999999999892,2
78.1,0.060000000000002274,1
78.16,0.8100000000000023,2
78.97,1.7999999999999972,1
80.77,3.5799999999999983,0
84.35,1.1700000000000017,1
85.52,1.2600000000000051,0
86.78,8.090000000000003,1
94.87,1.6899999999999977,2
96.56,1.6799999999999926,1
98.24,0.3400000000000034,0
98.58,0.730000000000004,1
99.31,1.6599999999999966,0
100.97,0.3200000000000074,1
101.29,0.5799999999999983,2
101.87,1.0600000000000023,1
102.93,0.8999999999999915,0
103.83,0.6500000000000057,1
104.48,2.2299999999999898,0
106.71,0.030000000000001137,1
106.74,0.3100000000000023,2
107.05,2.0,1
109.05,1.2600000000000051,0
110.31,0.28000000000000114,1
110.59,7.159999999999997,0
117.75,9.39,1
127.14,0.8599999999999994,2
128.0,0.6200000000000045,1
128.62,1.5,0
130.12,1.9799999999999898,1
132.1,0.5500000000000114,2
132.65,4.6699999999999875,1
137.32,0.5100000000000193,0
137.83,1.5,1
139.33,0.6299999999999955,0
139.96,19.189999999999998,1
159.15,2.030000000000001,0
161.18,2.1699999999999875,1
163.35,0.6400000000000148,0
163.99,0.46999999999999886,1
164.46,0.5199999999999818,0
164.98,2.719999999999999,1
167.7,0.4200000000000159,2
168.12,1.049999999999983,1
169.17,0.36000000000001364,2
169.53,19.340000000000003,1
188.87,0.5199999999999818,0
189.39,29.57000000000002,1
218.96,0.5600000000000023,0
219.52,7.179999999999978,1
226.7,1.460000000000008,0
228.16,35.57000000000002,1
263.73,0.38999999999998636,2
264.12,1.1299999999999955,1
265.25,6.670000000000016,0
271.92,18.659999999999968,1
290.58,0.29000000000002046,0
290.87,32.589999999999975,1
323.46,1.0900000000000318,0
324.55,0.3100000000000023,1
324.86,1.5299999999999727,0
326.39,1.9700000000000273,1
328.36,0.05000000000001137,2
328.41,1.9799999999999613,1
330.39,0.040000000000020464,2
330.43,6.509999999999991,1
336.94,0.30000000000001137,2
337.24,3.2099999999999795,1
340.45,1.1000000000000227,2
341.55,0.009999999999990905,1
341.56,1.2900000000000205,0
342.85,0.01999999999998181,1
342.87,1.2099999999999795,2
344.08,3.3100000000000023,1
347.39,1.4499999999999886,0
348.84,2.430000000000007,1
351.27,0.30000000000001137,2
351.57,6.900000000000034,1
358.47,2.4399999999999977,2
360.91,6.849999999999966,1
367.76,1.2900000000000205,0
369.05,0.6899999999999977,1
369.74,2.6299999999999955,2
372.37,18.839999999999975,1
391.21,0.27000000000003865,0
391.48,6.25,1
397.73,0.3100000000000023,2
398.04,10.299999999999955,1
408.34,1.6400000000000432,2
409.98,1.9399999999999977,1
411.92,0.3599999999999568,2
412.28,3.990000000000009,1
416.27,0.6800000000000068,2
416.95,3.6100000000000136,1
420.56,0.20999999999997954,1
420.77,0.7700000000000387,2
421.54,2.579999999999984,1
424.12,3.9599999999999795,0
428.08,0.7200000000000273,1
428.8,0.30000000000001137,2
429.1,0.3499999999999659,1
429.45,3.3500000000000227,0
432.8,0.7599999999999909,1
433.56,1.0500000000000114,0
434.61,31.69999999999999,1
466.31,0.25,0
466.56,2.6999999999999886,1
469.26,0.3100000000000023,2
469.57,10.860000000000014,1
480.43,1.5199999999999818,2
481.95,0.2599999999999909,1
482.21,1.490000000000009,0
483.7,2.0500000000000114,1
485.75,0.3299999999999841,2
486.08,1.6200000000000045,1
487.7,1.25,2
488.95,3.410000000000025,1
492.36,2.419999999999959,2
494.78,0.03000000000002956,1
494.81,1.4499999999999886,2
496.26,0.6500000000000341,3
496.91,0.5099999999999909,2
497.42,1.8700000000000045,1
499.29,1.4899999999999523,0
500.78,0.32000000000005,1
501.1,0.060000000000002274,0
501.16,2.329999999999984,1
503.49,2.1100000000000136,2
505.6,1.6999999999999886,1
507.3,0.15999999999996817,0
507.46,1.5,1
508.96,0.5300000000000296,2
509.49,0.03999999999996362,1
509.53,1.5600000000000023,0
511.09,0.08000000000004093,1
511.17,1.0300000000000296,2
512.2,2.1299999999999955,1
514.33,0.15999999999996817,2
514.49,1.0199999999999818,1
515.51,1.1299999999999955,2
516.64,0.4600000000000364,1
517.1,6.769999999999982,0
523.87,0.2699999999999818,1
524.14,0.22000000000002728,0
524.36,1.3700000000000045,1
525.73,0.049999999999954525,2
525.78,0.8100000000000591,1
526.59,1.1399999999999864,2
527.73,0.12999999999999545,1
527.86,0.08000000000004093,0
527.94,0.30999999999994543,1
528.25,2.980000000000018,0
531.23,0.6699999999999591,1
531.9,0.36000000000001364,0
532.26,0.5099999999999909,1
532.77,0.39999999999997726,0
533.17,0.7200000000000273,1
533.89,0.2300000000000182,2
534.12,1.4399999999999409,1
535.56,4.180000000000064,0
539.74,0.2999999999999545,1
540.04,0.7599999999999909,0
540.8,1.2800000000000864,1
542.08,1.3999999999999773,0
543.48,0.8299999999999272,1
544.31,0.030000000000086402,2
544.34,0.6100000000000136,1
544.95,3.1399999999999864,0
548.09,0.30999999999994543,1
548.4,0.009999999999990905,2
548.41,0.7000000000000455,1
549.11,0.5800000000000409,2
549.69,0.5,1
550.19,4.069999999999936,0
554.26,0.15999999999996817,1
