start,duration,count
2.42,6.300000000000001,1
8.72,0.5699999999999985,2
9.29,1.0700000000000003,1
10.36,1.1799999999999997,2
11.54,2.780000000000001,1
14.32,0.14000000000000057,0
14.46,0.20999999999999908,1
14.67,0.3699999999999992,2
15.04,0.5400000000000009,3
15.58,0.5099999999999998,2
16.09,2.5100000000000016,1
18.6,0.17999999999999972,2
18.78,0.16999999999999815,3
18.95,0.14000000000000057,4
19.09,0.3000000000000007,3
19.39,0.28000000000000114,2
19.67,0.7799999999999976,1
20.45,2.710000000000001,0
23.16,1.879999999999999,1
25.04,0.19000000000000128,2
25.23,0.7300000000000004,1
25.96,0.23999999999999844,2
26.2,0.23000000000000043,1
26.43,3.4200000000000017,0
29.85,5.909999999999997,1
35.76,12.719999999999999,0
48.48,12.410000000000004,1
60.89,2.210000000000001,0
63.1,4.009999999999998,1
67.11,1.6400000000000006,0
68.75,4.480000000000004,1
73.23,1.6599999999999966,0
74.89,2.4200000000000017,1
77.31,0.5099999999999909,2
77.82,0.8300000000000125,1
78.65,0.23999999999999488,0
78.89,0.20000000000000284,1
79.09,0.8400000000000034,2
79.93,0.7199999999999989,1
80.65,0.1699999999999875,0
80.82,4.240000000000009,1
85.06,0.37999999999999545,2
85.44,3.1000000000000085,1
88.54,0.7399999999999949,2
89.28,0.4299999999999926,3
89.71,1.6300000000000097,1
91.34,0.6499999999999915,2
91.99,0.6500000000000057,1
92.64,0.21999999999999886,0
92.86,0.09000000000000341,1
92.95,0.11999999999999034,2
93.07,0.5800000000000125,3
93.65,0.5799999999999983,2
94.23,0.28999999999999204,1
94.52,0.21999999999999886,2
94.74,0.1700000000000017,1
94.91,5.1000000000000085,0
100.01,1.8799999999999955,1
101.89,0.35999999999999943,2
102.25,0.7999999999999972,1
103.05,0.5300000000000011,2
103.58,0.07000000000000739,1
103.65,0.04999999999999716,0
103.7,0.39000000000000057,1
104.09,0.7399999999999949,2
104.83,0.060000000000002274,1
104.89,1.0999999999999943,0
105.99,1.5700000000000074,1
107.56,0.6799999999999926,2
108.24,4.440000000000012,1
112.68,0.8299999999999983,2
113.51,0.9899999999999949,1
114.5,1.0799999999999983,0
115.58,3.6500000000000057,1
119.23,1.269999999999996,0
