start,end,duration,count
3.68,6.86,3.18,1
6.86,13.41,6.55,0
13.41,14.14,0.7300000000000004,1
14.14,15.11,0.9699999999999989,0
15.11,15.99,0.8800000000000008,1
15.99,19.95,3.959999999999999,0
19.95,20.74,0.7899999999999991,1
20.74,22.99,2.25,0
22.99,23.44,0.45000000000000284,1
23.44,24.12,0.6799999999999997,0
24.12,25.26,1.1400000000000006,1
25.26,26.09,0.8299999999999983,0
26.09,26.84,0.75,1
26.84,27.38,0.5399999999999991,0
27.38,27.86,0.4800000000000004,1
27.86,28.38,0.5199999999999996,2
28.38,28.56,0.17999999999999972,1
28.56,29.06,0.5,0
29.06,29.63,0.5700000000000003,1
29.63,32.72,3.09,0
32.72,35.52,2.8000000000000043,1
35.52,36.64,1.1199999999999974,0
36.64,39.52,2.8800000000000026,1
39.52,39.85,0.3299999999999983,0
39.85,40.11,0.259999999999998,1
40.11,40.93,0.8200000000000003,0
40.93,45.64,4.710000000000001,1
45.64,47.09,1.4500000000000028,0
47.09,82.47,35.379999999999995,1
82.47,88.58,6.109999999999999,0
88.58,90.29,1.710000000000008,1
90.29,91.37,1.0799999999999983,0
91.37,92.6,1.2299999999999898,1
92.6,92.62,0.020000000000010232,2
92.62,92.85,0.22999999999998977,1
92.85,93.32,0.46999999999999886,2
93.32,93.81,0.4900000000000091,1
93.81,94.1,0.28999999999999204,0
94.1,94.48,0.38000000000000966,1
94.48,94.68,0.20000000000000284,0
94.68,98.97,4.289999999999992,1
98.97,99.49,0.519999999999996,0
99.49,100.76,1.2700000000000102,1
100.76,101.1,0.3399999999999892,2
101.1,103.25,2.1500000000000057,1
103.25,103.62,0.37000000000000455,2
103.62,104.68,1.0600000000000023,3
104.68,105.53,0.8499999999999943,2
105.53,106.05,0.519999999999996,1
106.05,107.41,1.3599999999999994,2
107.41,109.01,1.6000000000000085,1
109.01,109.38,0.36999999999999034,2
109.38,110.86,1.480000000000004,1
110.86,114.8,3.9399999999999977,0
114.8,115.32,0.519999999999996,1
115.32,115.96,0.6400000000000006,0
115.96,116.05,0.09000000000000341,1
116.05,116.33,0.28000000000000114,2
116.33,116.55,0.21999999999999886,1
116.55,116.57,0.01999999999999602,2
116.57,117.74,1.1700000000000017,1
117.74,117.88,0.14000000000000057,0
117.88,118.82,0.9399999999999977,1
118.82,119.25,0.4300000000000068,0
119.25,119.67,0.4200000000000017,1
119.67,120.76,1.0900000000000034,0
120.76,121.4,0.6400000000000006,1
121.4,125.4,4.0,0
125.4,125.65,0.25,1
125.65,126.23,0.5799999999999983,2
126.23,127.17,0.9399999999999977,1
127.17,127.52,0.3499999999999943,2
127.52,129.84,2.3200000000000074,1
129.84,130.1,0.2599999999999909,2
130.1,131.35,1.25,1
131.35,132.1,0.75,0
132.1,134.53,2.430000000000007,1
134.53,138.63,4.099999999999994,0
138.63,139.4,0.7700000000000102,1
139.4,139.74,0.3400000000000034,2
139.74,141.73,1.9899999999999807,1
141.73,142.15,0.4200000000000159,2
142.15,151.2,9.049999999999983,1
151.2,151.53,0.3300000000000125,2
151.53,151.91,0.37999999999999545,1
151.91,152.77,0.8600000000000136,0
152.77,153.04,0.2699999999999818,1
153.04,153.88,0.8400000000000034,2
153.88,155.57,1.6899999999999977,1
155.57,155.91,0.3400000000000034,2
155.91,168.24,12.330000000000013,1
168.24,168.62,0.37999999999999545,2
168.62,178.12,9.5,1
178.12,178.46,0.3400000000000034,2
178.46,202.59,24.129999999999995,1
202.59,204.26,1.6699999999999875,0
204.26,204.79,0.5300000000000011,1
204.79,207.52,2.730000000000018,2
207.52,209.05,1.5300000000000011,1
209.05,210.5,1.4499999999999886,2
210.5,211.03,0.5300000000000011,1
211.03,211.32,0.28999999999999204,2
211.32,214.93,3.6100000000000136,1
214.93,216.01,1.079999999999984,2
216.01,233.26,17.25,1
233.26,233.98,0.7199999999999989,2
233.98,235.49,1.5100000000000193,1
235.49,236.06,0.5699999999999932,2
236.06,236.42,0.3599999999999852,3
236.42,238.77,2.3500000000000227,2
238.77,257.8,19.03,1
257.8,259.11,1.3100000000000023,0
259.11,261.27,2.159999999999968,1
261.27,264.58,3.3100000000000023,0
264.58,264.77,0.18999999999999773,1
264.77,267.08,2.3100000000000023,2
267.08,271.08,4.0,1
271.08,271.77,0.6899999999999977,2
271.77,272.07,0.30000000000001137,3
272.07,273.5,1.4300000000000068,2
273.5,274.29,0.7900000000000205,1
274.29,274.65,0.3599999999999568,2
274.65,275.32,0.6700000000000159,3
