start,end,duration,count
62.51,65.82,3.309999999999995,1
65.82,67.89,2.0700000000000074,0
67.89,70.02,2.1299999999999955,1
70.02,83.27,13.25,0
83.27,84.37,1.1000000000000085,1
84.37,84.83,0.45999999999999375,0
84.83,86.81,1.980000000000004,1
86.81,88.15,1.3400000000000034,2
88.15,89.35,1.1999999999999886,1
89.35,93.57,4.219999999999999,0
93.57,94.66,1.0900000000000034,1
94.66,96.34,1.6800000000000068,2
96.34,96.89,0.5499999999999972,1
96.89,102.17,5.280000000000001,0
102.17,102.8,0.6299999999999955,1
102.8,123.12,20.320000000000007,0
123.12,124.71,1.5899999999999892,1
124.71,126.32,1.6099999999999994,2
126.32,137.34,11.02000000000001,1
137.34,137.98,0.6399999999999864,0
137.98,139.08,1.1000000000000227,1
139.08,139.22,0.13999999999998636,2
139.22,150.89,11.669999999999987,1
150.89,152.51,1.6200000000000045,0
152.51,165.33,12.820000000000022,1
165.33,166.65,1.3199999999999932,0
166.65,167.55,0.9000000000000057,1
167.55,168.15,0.5999999999999943,2
168.15,168.47,0.3199999999999932,1
168.47,169.44,0.9699999999999989,0
169.44,184.7,15.259999999999991,1
184.7,185.01,0.3100000000000023,0
185.01,185.73,0.7199999999999989,1
185.73,185.8,0.0700000000000216,2
185.8,202.27,16.47,1
202.27,203.11,0.8400000000000034,0
203.11,204.72,1.6099999999999852,1
204.72,205.83,1.1100000000000136,0
205.83,208.06,2.2299999999999898,1
208.06,209.56,1.5,0
209.56,214.54,4.97999999999999,1
214.54,217.42,2.8799999999999955,0
217.42,218.03,0.6100000000000136,1
218.03,220.66,2.6299999999999955,0
220.66,222.03,1.3700000000000045,1
222.03,223.04,1.009999999999991,0
223.04,248.28,25.24000000000001,1
248.28,249.36,1.0800000000000125,0
249.36,280.66,31.30000000000001,1
280.66,280.91,0.25,0
280.91,281.79,0.8799999999999955,1
281.79,283.04,1.25,0
283.04,285.62,2.579999999999984,1
285.62,286.72,1.1000000000000227,2
286.72,287.94,1.2199999999999704,1
287.94,290.89,2.9499999999999886,0
290.89,298.35,7.460000000000036,1
298.35,298.59,0.23999999999995225,2
298.59,299.13,0.5400000000000205,1
299.13,302.95,3.819999999999993,0
302.95,304.02,1.0699999999999932,1
304.02,309.07,5.050000000000011,0
309.07,316.85,7.78000000000003,1
316.85,319.28,2.42999999999995,0
319.28,335.81,16.53000000000003,1
335.81,336.92,1.1100000000000136,0
336.92,337.55,0.6299999999999955,1
337.55,338.68,1.1299999999999955,0
338.68,343.13,4.449999999999989,1
343.13,344.34,1.2099999999999795,0
344.34,346.78,2.4399999999999977,1
346.78,348.34,1.5600000000000023,0
348.34,355.95,7.610000000000014,1
355.95,357.47,1.5200000000000387,0
357.47,357.51,0.03999999999996362,1
357.51,358.02,0.5099999999999909,2
358.02,358.89,0.8700000000000045,3
358.89,359.48,0.5900000000000318,2
359.48,361.29,1.8100000000000023,1
361.29,363.07,1.7799999999999727,0
363.07,396.3,33.23000000000002,1
396.3,396.62,0.3199999999999932,0
396.62,397.58,0.9599999999999795,1
397.58,398.02,0.4399999999999977,0
398.02,401.2,3.180000000000007,1
401.2,401.39,0.18999999999999773,2
401.39,401.72,0.3300000000000409,3
401.72,402.36,0.6399999999999864,2
402.36,402.85,0.4900000000000091,1
402.85,412.91,10.060000000000002,0
412.91,414.41,1.5,1
414.41,417.4,2.9899999999999523,0
417.4,418.3,0.9000000000000341,1
418.3,420.1,1.8000000000000114,2
420.1,421.24,1.1399999999999864,1
421.24,422.48,1.240000000000009,2
422.48,423.42,0.9399999999999977,1
423.42,426.09,2.669999999999959,2
426.09,426.89,0.8000000000000114,1
426.89,427.64,0.75,2
427.64,428.28,0.6399999999999864,1
428.28,429.36,1.080000000000041,0
429.36,433.6,4.240000000000009,1
433.6,436.26,2.659999999999968,0
436.26,439.18,2.920000000000016,1
439.18,439.79,0.6100000000000136,2
439.79,440.64,0.8499999999999659,3
440.64,441.89,1.25,2
441.89,442.1,0.21000000000003638,1
442.1,445.11,3.009999999999991,0
445.11,446.31,1.1999999999999886,1
446.31,450.54,4.230000000000018,0
450.54,454.03,3.4899999999999523,1
454.03,460.32,6.2900000000000205,0
460.32,463.39,3.069999999999993,1
463.39,467.23,3.840000000000032,0
467.23,469.11,1.8799999999999955,1
469.11,469.65,0.5399999999999636,0
469.65,470.34,0.6899999999999977,1
470.34,470.91,0.57000000000005,2
470.91,471.08,0.16999999999995907,3
471.08,472.4,1.3199999999999932,2
472.4,472.96,0.5600000000000023,3
472.96,473.72,0.7600000000000477,2
473.72,475.14,1.419999999999959,1
475.14,475.39,0.25,2
475.39,475.82,0.4300000000000068,1
475.82,476.34,0.5199999999999818,0
476.34,477.91,1.57000000000005,1
477.91,479.39,1.4799999999999613,2
479.39,480.18,0.7900000000000205,1
480.18,480.33,0.14999999999997726,2
480.33,481.08,0.75,1
481.08,483.86,2.7800000000000296,0
483.86,484.21,0.3499999999999659,1
484.21,484.86,0.6500000000000341,2
484.86,487.17,2.3100000000000023,3
487.17,487.23,0.060000000000002274,2
487.23,488.94,1.7099999999999795,3
488.94,488.99,0.05000000000001137,2
488.99,491.36,2.3700000000000045,1
491.36,492.87,1.509999999999991,0
492.87,494.57,1.6999999999999886,1
494.57,494.62,0.05000000000001137,0
494.62,494.84,0.21999999999997044,1
494.84,495.72,0.8800000000000523,2
495.72,522.67,26.949999999999932,1
522.67,524.08,1.4100000000000819,0
524.08,532.32,8.240000000000009,1
532.32,532.52,0.1999999999999318,0
532.52,532.69,0.17000000000007276,1
532.69,533.94,1.25,0
533.94,534.02,0.07999999999992724,1
534.02,535.25,1.2300000000000182,2
535.25,535.91,0.6599999999999682,1
535.91,550.35,14.440000000000055,0
550.35,553.25,2.8999999999999773,1
553.25,556.08,2.830000000000041,2
556.08,565.68,9.599999999999909,1
565.68,565.86,0.18000000000006366,2
565.86,566.02,0.15999999999996817,1
566.02,566.67,0.6499999999999773,2
566.67,566.71,0.04000000000007731,1
566.71,570.81,4.099999999999909,0
570.81,574.0,3.1900000000000546,1
574.0,591.47,17.470000000000027,0
591.47,631.35,39.879999999999995,1
631.35,631.67,0.31999999999993634,0
631.67,632.21,0.5400000000000773,1
632.21,632.63,0.4199999999999591,2
