start,end,duration,count
61.63,63.82,2.1899999999999977,1
63.82,64.47,0.6499999999999986,0
64.47,67.1,2.6299999999999955,1
67.1,67.67,0.5700000000000074,2
67.67,70.51,2.8400000000000034,1
70.51,70.84,0.3299999999999983,0
70.84,71.19,0.3499999999999943,1
71.19,74.47,3.280000000000001,0
74.47,75.04,0.5700000000000074,1
75.04,76.66,1.6199999999999903,0
76.66,79.55,2.8900000000000006,1
79.55,79.99,0.4399999999999977,0
79.99,80.42,0.4300000000000068,1
80.42,81.28,0.8599999999999994,0
81.28,82.26,0.980000000000004,1
82.26,83.99,1.7299999999999898,0
83.99,84.49,0.5,1
84.49,85.84,1.3500000000000085,0
85.84,93.61,7.769999999999996,1
93.61,94.2,0.5900000000000034,2
94.2,97.66,3.4599999999999937,1
97.66,98.07,0.4099999999999966,0
98.07,98.49,0.4200000000000017,1
98.49,99.75,1.2600000000000051,0
99.75,109.1,9.349999999999994,1
109.1,110.82,1.7199999999999989,0
110.82,116.9,6.0800000000000125,1
116.9,117.77,0.8699999999999903,0
117.77,117.84,0.07000000000000739,1
117.84,118.02,0.1799999999999926,2
118.02,119.64,1.6200000000000045,1
119.64,120.18,0.5400000000000063,2
120.18,120.42,0.23999999999999488,1
120.42,120.72,0.29999999999999716,2
120.72,130.69,9.969999999999999,1
130.69,131.48,0.789999999999992,0
131.48,131.99,0.5100000000000193,1
131.99,132.31,0.3199999999999932,2
132.31,133.88,1.5699999999999932,3
133.88,134.53,0.6500000000000057,2
134.53,136.28,1.75,1
136.28,136.32,0.03999999999999204,2
136.32,136.67,0.3499999999999943,3
136.67,136.68,0.010000000000019327,2
136.68,142.27,5.590000000000003,1
142.27,143.6,1.329999999999984,0
143.6,149.01,5.409999999999997,1
149.01,149.2,0.18999999999999773,2
149.2,158.24,9.04000000000002,1
158.24,159.54,1.299999999999983,0
159.54,163.71,4.170000000000016,1
163.71,164.12,0.4099999999999966,2
164.12,165.65,1.5300000000000011,1
165.65,166.19,0.539999999999992,2
166.19,168.11,1.920000000000016,1
168.11,168.4,0.28999999999999204,2
168.4,174.0,5.599999999999994,1
174.0,174.84,0.8400000000000034,0
174.84,175.25,0.4099999999999966,1
175.25,175.7,0.44999999999998863,0
175.7,180.37,4.670000000000016,1
180.37,184.77,4.400000000000006,0
184.77,185.6,0.8299999999999841,1
185.6,186.95,1.3499999999999943,0
186.95,188.59,1.6400000000000148,1
188.59,191.52,2.930000000000007,0
191.52,191.76,0.23999999999998067,1
191.76,192.8,1.0400000000000205,0
192.8,201.51,8.70999999999998,1
201.51,202.63,1.1200000000000045,0
202.63,203.52,0.8900000000000148,1
203.52,204.76,1.2399999999999807,0
204.76,208.05,3.2900000000000205,1
208.05,208.25,0.19999999999998863,2
208.25,216.69,8.439999999999998,1
216.69,217.03,0.3400000000000034,2
217.03,229.77,12.740000000000009,1
229.77,230.15,0.37999999999999545,0
230.15,230.5,0.3499999999999943,1
230.5,230.89,0.38999999999998636,0
230.89,235.04,4.150000000000006,1
235.04,237.57,2.530000000000001,0
237.57,243.71,6.140000000000015,1
243.71,244.67,0.9599999999999795,2
244.67,244.85,0.18000000000000682,1
244.85,245.18,0.3300000000000125,2
245.18,253.53,8.349999999999994,1
253.53,253.71,0.18000000000000682,0
253.71,254.28,0.5699999999999932,1
254.28,256.16,1.8800000000000239,2
256.16,256.53,0.3699999999999477,3
256.53,256.55,0.020000000000038654,2
256.55,256.91,0.36000000000001364,1
256.91,257.42,0.5099999999999909,2
257.42,260.32,2.8999999999999773,1
260.32,261.81,1.490000000000009,0
261.81,270.95,9.139999999999986,1
270.95,271.19,0.2400000000000091,2
271.19,273.39,2.1999999999999886,1
273.39,275.12,1.7300000000000182,0
275.12,279.16,4.0400000000000205,1
279.16,281.61,2.4499999999999886,0
281.61,286.97,5.360000000000014,1
286.97,287.11,0.13999999999998636,2
287.11,288.45,1.339999999999975,1
288.45,288.89,0.4399999999999977,0
288.89,289.18,0.29000000000002046,1
289.18,289.84,0.6599999999999682,0
289.84,289.93,0.09000000000003183,1
289.93,293.65,3.7199999999999704,2
293.65,294.25,0.6000000000000227,1
294.25,294.88,0.6299999999999955,0
294.88,296.23,1.3500000000000227,1
296.23,298.21,1.9799999999999613,0
298.21,300.59,2.3799999999999955,1
300.59,301.02,0.4300000000000068,2
301.02,303.96,2.9399999999999977,1
303.96,304.32,0.36000000000001364,2
304.32,306.28,1.9599999999999795,1
306.28,306.44,0.160000000000025,2
306.44,306.86,0.4200000000000159,1
306.86,307.09,0.22999999999996135,2
307.09,307.54,0.4500000000000455,1
307.54,307.92,0.37999999999999545,2
307.92,314.81,6.889999999999986,1
314.81,316.39,1.579999999999984,0
316.39,327.23,10.840000000000032,1
327.23,327.48,0.25,2
327.48,328.95,1.4699999999999704,1
328.95,329.46,0.5099999999999909,2
329.46,330.87,1.410000000000025,1
330.87,331.2,0.3299999999999841,2
331.2,332.75,1.5500000000000114,1
332.75,332.94,0.18999999999999773,2
332.94,350.34,17.399999999999977,1
350.34,350.69,0.35000000000002274,2
350.69,356.34,5.649999999999977,1
356.34,358.35,2.0100000000000477,0
358.35,362.82,4.46999999999997,1
362.82,362.86,0.040000000000020464,2
362.86,363.39,0.5299999999999727,3
363.39,363.43,0.040000000000020464,4
363.43,366.73,3.3000000000000114,3
366.73,368.39,1.6599999999999682,2
368.39,369.8,1.410000000000025,1
369.8,370.17,0.37000000000000455,2
370.17,373.56,3.3899999999999864,1
373.56,373.61,0.05000000000001137,2
373.61,382.14,8.529999999999973,1
382.14,382.44,0.30000000000001137,0
382.44,382.67,0.2300000000000182,1
382.67,383.15,0.47999999999996135,0
383.15,383.51,0.36000000000001364,1
383.51,383.55,0.040000000000020464,2
383.55,387.46,3.909999999999968,1
387.46,387.83,0.37000000000000455,2
387.83,391.29,3.4600000000000364,1
391.29,391.53,0.23999999999995225,2
391.53,393.86,2.330000000000041,1
393.86,398.25,4.389999999999986,2
398.25,399.24,0.9900000000000091,3
399.24,399.28,0.03999999999996362,4
399.28,399.61,0.3300000000000409,3
399.61,400.62,1.009999999999991,2
400.62,404.97,4.350000000000023,1
404.97,405.0,0.029999999999972715,2
405.0,406.11,1.1100000000000136,1
406.11,406.81,0.6999999999999886,0
406.81,408.16,1.3500000000000227,1
408.16,409.32,1.1599999999999682,0
409.32,410.08,0.7599999999999909,1
410.08,420.19,10.110000000000014,0
420.19,420.35,0.160000000000025,1
420.35,421.95,1.599999999999966,2
421.95,422.3,0.35000000000002274,1
422.3,423.25,0.9499999999999886,0
423.25,423.63,0.37999999999999545,1
423.63,425.43,1.8000000000000114,0
425.43,426.12,0.6899999999999977,1
426.12,426.37,0.25,2
426.37,430.49,4.1200000000000045,1
430.49,430.71,0.21999999999997044,2
430.71,435.79,5.080000000000041,1
435.79,437.37,1.579999999999984,0
437.37,450.79,13.420000000000016,1
450.79,451.69,0.8999999999999773,0
451.69,467.6,15.910000000000025,1
467.6,468.85,1.25,0
468.85,473.13,4.279999999999973,1
473.13,474.2,1.0699999999999932,0
474.2,477.66,3.4600000000000364,1
477.66,478.74,1.079999999999984,0
478.74,486.89,8.149999999999977,1
486.89,488.42,1.5300000000000296,0
488.42,501.12,12.699999999999989,1
501.12,506.0,4.8799999999999955,0
506.0,511.79,5.7900000000000205,1
511.79,513.44,1.650000000000034,0
513.44,532.24,18.799999999999955,1
532.24,535.35,3.1100000000000136,0
535.35,548.65,13.299999999999955,1
548.65,549.45,0.8000000000000682,2
549.45,549.57,0.12000000000000455,3
549.57,550.0,0.42999999999995,2
550.0,550.79,0.7899999999999636,1
550.79,553.32,2.5300000000000864,0
553.32,553.58,0.2599999999999909,1
553.58,554.96,1.3799999999999955,0
554.96,570.22,15.259999999999991,1
570.22,570.6,0.37999999999999545,2
570.6,572.62,2.019999999999982,1
572.62,574.21,1.5900000000000318,2
574.21,574.41,0.1999999999999318,3
574.41,575.66,1.25,2
575.66,580.19,4.530000000000086,1
580.19,580.56,0.36999999999989086,2
580.56,580.7,0.14000000000010004,3
580.7,582.11,1.4099999999999682,2
582.11,582.33,0.22000000000002728,3
582.33,582.61,0.2799999999999727,2
582.61,593.97,11.360000000000014,1
593.97,596.18,2.2099999999999227,2
596.18,597.12,0.9400000000000546,1
597.12,597.62,0.5,0
597.62,601.36,3.740000000000009,1
601.36,602.23,0.8700000000000045,0
602.23,603.99,1.759999999999991,1
603.99,605.55,1.5599999999999454,2
605.55,609.44,3.8900000000001,1
609.44,609.98,0.5399999999999636,0
609.98,610.32,0.34000000000003183,1
610.32,610.38,0.05999999999994543,2
610.38,610.54,0.15999999999996817,1
610.54,610.78,0.2400000000000091,0
610.78,611.23,0.4500000000000455,1
611.23,612.32,1.0900000000000318,0
612.32,612.92,0.599999999999909,1
612.92,614.61,1.6900000000000546,2
614.61,631.55,16.93999999999994,1
631.55,631.86,0.3100000000000591,0
631.86,637.08,5.220000000000027,1
637.08,637.6,0.5199999999999818,2
637.6,638.56,0.9599999999999227,1
638.56,639.07,0.5100000000001046,0
639.07,640.17,1.099999999999909,1
640.17,640.28,0.11000000000001364,2
640.28,640.57,0.2900000000000773,3
640.57,640.58,0.009999999999990905,2
640.58,643.78,3.199999999999932,1
643.78,644.82,1.0400000000000773,0
644.82,645.09,0.2699999999999818,1
645.09,645.49,0.39999999999997726,2
645.49,648.04,2.5499999999999545,1
648.04,648.45,0.41000000000008185,2
648.45,649.98,1.5299999999999727,1
649.98,650.17,0.18999999999994088,2
650.17,651.22,1.0500000000000682,3
651.22,651.4,0.17999999999994998,2
651.4,651.52,0.12000000000000455,3
651.52,653.21,1.6900000000000546,2
653.21,655.72,2.509999999999991,1
655.72,656.19,0.4700000000000273,2
656.19,656.44,0.25,3
656.44,656.74,0.2999999999999545,2
656.74,657.89,1.1499999999999773,1
657.89,658.61,0.7200000000000273,2
658.61,658.84,0.2300000000000182,3
658.84,661.23,2.3899999999999864,2
661.23,663.1,1.8700000000000045,1
663.1,663.72,0.6200000000000045,0
663.72,664.37,0.6499999999999773,1
664.37,664.53,0.15999999999996817,2
664.53,664.82,0.2900000000000773,1
664.82,665.21,0.38999999999998636,2
665.21,669.37,4.159999999999968,1
669.37,670.48,1.1100000000000136,2
670.48,674.86,4.3799999999999955,1
674.86,675.28,0.4199999999999591,2
675.28,682.72,7.440000000000055,1
682.72,683.07,0.35000000000002274,2
683.07,683.37,0.2999999999999545,1
683.37,683.67,0.2999999999999545,2
683.67,686.51,2.840000000000032,1
686.51,686.82,0.3100000000000591,2
686.82,686.89,0.06999999999993634,3
686.89,687.39,0.5,2
687.39,687.61,0.22000000000002728,1
687.61,688.04,0.42999999999995,2
688.04,689.59,1.5500000000000682,1
689.59,689.98,0.38999999999998636,2
689.98,690.56,0.5799999999999272,1
690.56,691.55,0.9900000000000091,2
691.55,704.53,12.980000000000018,1
704.53,705.47,0.9400000000000546,2
705.47,708.01,2.5399999999999636,1
708.01,708.34,0.3300000000000409,2
708.34,709.48,1.1399999999999864,1
709.48,709.64,0.15999999999996817,0
709.64,709.91,0.2699999999999818,1
709.91,710.31,0.39999999999997726,0
710.31,710.48,0.17000000000007276,1
710.48,715.08,4.600000000000023,0
715.08,738.67,23.589999999999918,1
738.67,740.34,1.6700000000000728,0
740.34,740.44,0.10000000000002274,1
740.44,740.65,0.2099999999999227,2
740.65,750.77,10.120000000000005,1
750.77,751.03,0.2599999999999909,0
751.03,756.41,5.3799999999999955,1
756.41,757.19,0.7800000000000864,2
757.19,757.5,0.30999999999994543,3
757.5,757.95,0.4500000000000455,2
757.95,758.19,0.2400000000000091,1
758.19,758.4,0.2099999999999227,0
758.4,761.7,3.300000000000068,1
761.7,762.12,0.4199999999999591,2
762.12,763.6,1.4800000000000182,1
763.6,765.47,1.8700000000000045,0
765.47,771.76,6.289999999999964,1
771.76,772.94,1.1800000000000637,0
772.94,773.39,0.4499999999999318,1
773.39,774.33,0.9400000000000546,2
774.33,775.55,1.2199999999999136,1
775.55,776.55,1.0,2
776.55,778.13,1.580000000000041,1
778.13,780.64,2.509999999999991,2
780.64,781.41,0.7699999999999818,3
781.41,782.88,1.4700000000000273,2
782.88,783.22,0.34000000000003183,3
783.22,783.43,0.2099999999999227,2
783.43,790.03,6.600000000000023,1
790.03,790.47,0.44000000000005457,2
790.47,792.68,2.2099999999999227,1
792.68,793.2,0.5200000000000955,0
793.2,793.9,0.6999999999999318,1
793.9,795.25,1.3500000000000227,0
795.25,797.06,1.8099999999999454,1
797.06,797.55,0.4900000000000091,2
797.55,798.34,0.7900000000000773,1
798.34,799.17,0.8299999999999272,2
799.17,801.03,1.8600000000000136,1
801.03,802.04,1.009999999999991,2
802.04,802.48,0.44000000000005457,1
802.48,802.92,0.4399999999999409,2
802.92,803.16,0.2400000000000091,3
803.16,805.05,1.8899999999999864,2
805.05,806.35,1.3000000000000682,1
806.35,806.81,0.4599999999999227,2
806.81,807.14,0.3300000000000409,3
807.14,807.37,0.2300000000000182,2
807.37,809.33,1.9600000000000364,1
809.33,810.55,1.2199999999999136,0
810.55,811.45,0.900000000000091,1
811.45,811.84,0.38999999999998636,2
811.84,815.41,3.5699999999999363,1
815.41,815.57,0.16000000000008185,2
815.57,815.77,0.1999999999999318,3
815.77,815.85,0.08000000000004093,2
815.85,817.83,1.9800000000000182,1
817.83,818.71,0.8799999999999955,0
818.71,818.72,0.009999999999990905,1
818.72,818.97,0.25,2
818.97,821.64,2.669999999999959,1
821.64,821.9,0.2599999999999909,2
821.9,821.95,0.05000000000006821,1
821.95,823.65,1.6999999999999318,0
823.65,824.31,0.6599999999999682,1
824.31,825.54,1.2300000000000182,0
825.54,826.9,1.3600000000000136,1
826.9,828.62,1.7200000000000273,0
