start,end,duration,count
49.61,57.63,8.020000000000003,1
57.63,58.78,1.1499999999999986,0
58.78,67.03,8.25,1
67.03,69.53,2.5,2
69.53,70.54,1.0100000000000051,1
70.54,71.17,0.6299999999999955,0
71.17,71.93,0.7600000000000051,1
71.93,72.65,0.7199999999999989,2
72.65,75.12,2.469999999999999,1
75.12,76.34,1.2199999999999989,0
76.34,76.89,0.5499999999999972,1
76.89,77.89,1.0,2
77.89,79.0,1.1099999999999994,1
79.0,79.3,0.29999999999999716,2
79.3,80.0,0.7000000000000028,1
80.0,80.07,0.06999999999999318,0
80.07,81.28,1.210000000000008,1
81.28,81.3,0.01999999999999602,2
81.3,82.59,1.2900000000000063,1
82.59,86.27,3.6799999999999926,0
86.27,86.83,0.5600000000000023,1
86.83,92.05,5.219999999999999,0
92.05,94.22,2.1700000000000017,1
94.22,95.27,1.0499999999999972,0
95.27,95.64,0.37000000000000455,1
95.64,96.93,1.2900000000000063,0
96.93,98.11,1.1799999999999926,1
98.11,99.14,1.0300000000000011,0
99.14,99.67,0.5300000000000011,1
99.67,101.18,1.5100000000000051,0
101.18,103.53,2.3499999999999943,1
103.53,104.13,0.5999999999999943,0
104.13,106.16,2.030000000000001,1
106.16,109.54,3.3800000000000097,0
109.54,111.73,2.1899999999999977,1
111.73,112.16,0.4299999999999926,2
112.16,112.27,0.10999999999999943,1
112.27,113.86,1.5900000000000034,0
113.86,114.3,0.4399999999999977,1
114.3,116.11,1.8100000000000023,2
116.11,143.76,27.64999999999999,1
143.76,144.96,1.200000000000017,0
144.96,149.26,4.299999999999983,1
149.26,151.11,1.8500000000000227,0
151.11,152.51,1.3999999999999773,1
152.51,156.12,3.6100000000000136,2
156.12,171.87,15.75,1
171.87,172.05,0.18000000000000682,2
172.05,179.89,7.839999999999975,1
179.89,180.09,0.20000000000001705,2
180.09,181.18,1.0900000000000034,1
181.18,181.72,0.539999999999992,0
181.72,182.07,0.3499999999999943,1
182.07,182.32,0.25,0
182.32,194.08,11.76000000000002,1
194.08,194.57,0.4899999999999807,2
194.57,197.95,3.3799999999999955,1
197.95,198.39,0.4399999999999977,0
198.39,201.35,2.960000000000008,1
201.35,201.69,0.3400000000000034,2
201.69,203.12,1.4300000000000068,1
203.12,203.99,0.8700000000000045,2
203.99,204.08,0.09000000000000341,3
204.08,204.36,0.28000000000000114,2
204.36,209.88,5.519999999999982,1
209.88,210.42,0.539999999999992,0
210.42,210.64,0.21999999999999886,1
210.64,210.89,0.25,0
210.89,211.4,0.5100000000000193,1
211.4,212.78,1.3799999999999955,2
212.78,213.93,1.1500000000000057,1
213.93,214.63,0.6999999999999886,0
214.63,217.6,2.969999999999999,1
217.6,217.89,0.28999999999999204,2
217.89,218.17,0.28000000000000114,3
218.17,220.53,2.3600000000000136,2
220.53,221.87,1.3400000000000034,3
221.87,222.0,0.12999999999999545,2
222.0,230.23,8.22999999999999,1
230.23,230.25,0.020000000000010232,2
230.25,230.58,0.3300000000000125,3
230.58,230.77,0.18999999999999773,2
230.77,234.64,3.869999999999976,1
234.64,235.62,0.9800000000000182,2
235.62,236.04,0.4199999999999875,3
236.04,236.38,0.3400000000000034,2
236.38,245.58,9.200000000000017,1
245.58,247.31,1.7299999999999898,0
247.31,252.44,5.1299999999999955,1
252.44,252.73,0.28999999999999204,0
252.73,254.16,1.4300000000000068,1
254.16,254.87,0.710000000000008,0
254.87,259.3,4.430000000000007,1
259.3,260.28,0.9799999999999613,2
260.28,261.84,1.5600000000000023,1
261.84,262.09,0.25,2
262.09,262.12,0.03000000000002956,1
262.12,262.83,0.7099999999999795,2
262.83,264.35,1.5200000000000387,1
264.35,267.3,2.9499999999999886,2
267.3,275.27,7.96999999999997,1
275.27,275.62,0.35000000000002274,0
275.62,276.72,1.1000000000000227,1
276.72,277.21,0.48999999999995225,2
277.21,277.96,0.75,1
277.96,278.33,0.37000000000000455,2
278.33,281.19,2.8600000000000136,1
281.19,281.58,0.38999999999998636,2
281.58,282.74,1.160000000000025,1
282.74,283.8,1.0600000000000023,2
283.8,285.02,1.2199999999999704,1
285.02,285.4,0.37999999999999545,0
285.4,286.28,0.8799999999999955,1
286.28,286.32,0.040000000000020464,2
286.32,286.68,0.36000000000001364,1
286.68,287.44,0.7599999999999909,0
287.44,291.04,3.6000000000000227,1
291.04,291.97,0.9300000000000068,2
291.97,294.08,2.109999999999957,1
294.08,294.28,0.19999999999998863,2
294.28,296.46,2.180000000000007,1
296.46,296.85,0.3900000000000432,0
296.85,297.9,1.0499999999999545,1
297.9,299.53,1.6299999999999955,2
299.53,300.77,1.240000000000009,1
300.77,301.79,1.0200000000000387,2
301.79,301.97,0.18000000000000682,1
