start,end,duration,count
24.5,24.81,0.3099999999999987,1
24.81,26.34,1.5300000000000011,0
26.34,27.56,1.2199999999999989,1
27.56,27.85,0.2900000000000027,0
27.85,28.15,0.29999999999999716,1
28.15,29.92,1.7700000000000031,0
29.92,34.54,4.619999999999997,1
34.54,37.41,2.8699999999999974,0
37.41,48.48,11.07,1
48.48,49.7,1.220000000000006,0
49.7,53.54,3.8399999999999963,1
53.54,54.72,1.1799999999999997,0
54.72,61.79,7.07,1
61.79,63.19,1.3999999999999986,0
63.19,76.42,13.230000000000004,1
76.42,78.36,1.9399999999999977,0
78.36,87.53,9.170000000000002,1
87.53,89.03,1.5,0
89.03,94.91,5.8799999999999955,1
94.91,96.77,1.8599999999999994,0
96.77,115.48,18.710000000000008,1
115.48,118.13,2.6499999999999915,0
118.13,118.28,0.15000000000000568,1
118.28,119.04,0.7600000000000051,0
119.04,120.08,1.039999999999992,1
120.08,120.45,0.37000000000000455,0
120.45,122.04,1.5900000000000034,1
122.04,122.51,0.46999999999999886,2
122.51,128.53,6.019999999999996,1
128.53,131.17,2.6399999999999864,2
131.17,133.95,2.780000000000001,1
133.95,135.7,1.75,2
135.7,137.93,2.230000000000018,1
137.93,138.3,0.37000000000000455,0
138.3,139.31,1.009999999999991,1
139.31,142.03,2.719999999999999,0
142.03,144.21,2.180000000000007,1
144.21,147.4,3.1899999999999977,0
147.4,147.79,0.38999999999998636,1
147.79,149.27,1.4800000000000182,0
149.27,150.13,0.8599999999999852,1
150.13,152.49,2.3600000000000136,0
152.49,153.48,0.9899999999999807,1
153.48,154.04,0.5600000000000023,2
154.04,155.42,1.3799999999999955,1
155.42,157.82,2.4000000000000057,0
157.82,160.28,2.460000000000008,1
160.28,161.92,1.6399999999999864,0
161.92,162.58,0.660000000000025,1
162.58,162.88,0.29999999999998295,0
162.88,163.12,0.2400000000000091,1
163.12,163.47,0.3499999999999943,2
163.47,164.19,0.7199999999999989,1
164.19,164.7,0.5099999999999909,0
164.7,169.05,4.350000000000023,1
169.05,169.83,0.7800000000000011,0
169.83,170.94,1.1099999999999852,1
170.94,171.27,0.3300000000000125,0
171.27,171.61,0.3400000000000034,1
171.61,172.21,0.5999999999999943,0
172.21,172.97,0.7599999999999909,1
172.97,173.8,0.8300000000000125,0
173.8,174.4,0.5999999999999943,1
174.4,175.56,1.1599999999999966,0
175.56,175.76,0.19999999999998863,1
175.76,176.6,0.8400000000000034,0
176.6,177.19,0.5900000000000034,1
177.19,178.67,1.4799999999999898,0
178.67,179.85,1.1800000000000068,1
179.85,180.95,1.0999999999999943,0
180.95,182.04,1.0900000000000034,1
182.04,182.09,0.05000000000001137,2
182.09,183.33,1.240000000000009,1
183.33,185.17,1.839999999999975,0
185.17,185.57,0.4000000000000057,1
185.57,186.79,1.2199999999999989,0
186.79,187.15,0.36000000000001364,1
187.15,188.23,1.079999999999984,0
188.23,188.57,0.3400000000000034,1
188.57,190.12,1.5500000000000114,0
190.12,191.03,0.9099999999999966,1
191.03,195.27,4.240000000000009,0
195.27,196.29,1.0199999999999818,1
196.29,197.56,1.2700000000000102,0
197.56,198.09,0.5300000000000011,1
198.09,199.44,1.3499999999999943,2
199.44,199.88,0.4399999999999977,3
199.88,200.93,1.0500000000000114,2
200.93,201.92,0.9899999999999807,1
201.92,203.21,1.2900000000000205,0
203.21,204.3,1.0900000000000034,1
204.3,204.6,0.29999999999998295,2
204.6,206.12,1.5200000000000102,1
206.12,206.44,0.3199999999999932,0
206.44,206.75,0.3100000000000023,1
206.75,206.85,0.09999999999999432,0
206.85,208.18,1.3300000000000125,1
208.18,209.5,1.3199999999999932,2
209.5,214.1,4.599999999999994,1
214.1,214.47,0.37000000000000455,2
214.47,223.54,9.069999999999993,1
223.54,223.93,0.3900000000000148,2
223.93,232.39,8.45999999999998,1
232.39,232.73,0.3400000000000034,2
232.73,239.52,6.7900000000000205,1
239.52,239.96,0.4399999999999977,0
239.96,240.35,0.38999999999998636,1
240.35,240.51,0.1599999999999966,2
240.51,240.6,0.09000000000000341,1
240.6,240.62,0.020000000000010232,2
240.62,249.16,8.539999999999992,1
249.16,249.44,0.28000000000000114,2
249.44,254.41,4.969999999999999,1
254.41,255.96,1.5500000000000114,0
255.96,259.52,3.559999999999974,1
