start,duration
6.2,0.1299999999999999
11.63,1.9299999999999997
16.36,0.28000000000000114
18.13,3.9499999999999993
22.84,0.8200000000000003
23.97,0.9100000000000001
32.52,6.549999999999997
40.16,3.3200000000000003
44.8,0.44000000000000483
45.75,0.45000000000000284
48.22,1.9500000000000028
58.63,1.8200000000000003
62.77,2.6099999999999923
74.95,1.019999999999996
77.7,1.7199999999999989
81.29,0.28999999999999204
82.8,4.090000000000003
91.64,2.9000000000000057
97.01,2.299999999999997
106.59,5.019999999999996
111.99,2.0700000000000074
118.32,0.4700000000000131
119.85,3.1300000000000097
127.27,1.5100000000000051
131.41,0.3900000000000148
140.74,1.7099999999999795
143.79,4.8799999999999955
148.87,14.409999999999997
165.37,36.079999999999984
202.24,36.17999999999998
240.48,7.659999999999997
252.97,1.8600000000000136
257.02,0.3199999999999932
258.98,5.699999999999989
266.1,18.870000000000005
286.48,5.229999999999961
294.32,8.370000000000005
304.79,3.569999999999993
311.25,14.819999999999993
327.7,2.6000000000000227
336.38,0.6399999999999864
338.18,1.259999999999991
344.16,2.2399999999999523
348.6,0.8999999999999773
350.39,0.9000000000000341
352.44,1.5
355.48,3.7999999999999545
359.68,1.0600000000000023
368.77,2.2700000000000387
372.82,0.8799999999999955
376.31,2.9699999999999704
380.26,0.44999999999998863
384.72,1.8099999999999454
387.73,2.7899999999999636
391.54,4.279999999999973
396.43,0.5299999999999727
403.47,4.739999999999952
408.25,0.7699999999999818
410.91,0.1199999999999477
413.52,0.25
416.42,1.4300000000000068
424.9,3.0500000000000114
427.99,12.779999999999973
445.04,0.9799999999999613
455.94,0.8500000000000227
457.27,0.910000000000025
464.06,0.38999999999998636
472.42,0.2699999999999818
478.21,0.25
485.02,0.8600000000000136
489.14,1.160000000000025
490.63,0.6399999999999864
491.39,9.720000000000027
517.92,0.11000000000001364
521.12,3.439999999999941
525.4,4.139999999999986
536.17,0.9600000000000364
541.64,0.4800000000000182
544.64,0.57000000000005
556.8,0.25
568.78,3.550000000000068
574.74,0.9800000000000182
576.79,0.34000000000003183
578.34,4.240000000000009
583.44,0.4799999999999045
586.79,3.2000000000000455
590.22,1.1899999999999409
591.87,1.1000000000000227
596.43,1.5200000000000955
599.52,1.4099999999999682
601.98,1.25
604.97,3.1100000000000136
609.66,1.4200000000000728
612.62,1.0
615.65,0.3100000000000591
616.71,1.1399999999999864
619.7,1.1899999999999409
621.92,0.6700000000000728
640.24,26.24000000000001
666.52,0.2799999999999727
668.11,1.6999999999999318
685.42,1.1200000000000045
694.07,2.4799999999999045
697.05,1.2000000000000455
698.8,0.5300000000000864
699.9,0.7000000000000455
700.88,0.13999999999998636
701.65,0.2900000000000773
709.8,0.5500000000000682
710.7,1.7099999999999227
714.66,3.1299999999999955
732.18,1.7800000000000864
734.04,0.32000000000005
735.36,0.8899999999999864
738.92,6.0
746.53,6.460000000000036
754.04,2.740000000000009
757.01,0.75
758.13,1.7799999999999727
761.41,17.050000000000068
779.04,5.310000000000059
784.51,1.4600000000000364
786.41,8.370000000000005
795.89,15.379999999999995
811.88,8.490000000000009
821.38,9.590000000000032
831.48,1.6899999999999409
833.57,0.849999999999909
834.67,0.38999999999998636
835.78,0.6200000000000045
836.47,9.379999999999995
847.11,23.029999999999973
872.1,11.419999999999959
886.49,0.6299999999999955
889.89,11.690000000000055
904.21,1.7999999999999545
906.72,1.8899999999999864
909.92,4.759999999999991
916.59,5.480000000000018
922.45,0.2199999999999136
924.43,3.4200000000000728
928.77,4.279999999999973
934.66,8.720000000000027
944.4,0.5299999999999727
945.56,0.8700000000000045
947.24,18.100000000000023
965.38,0.17999999999994998
965.69,5.819999999999936
971.76,1.6100000000000136
973.44,6.669999999999959
981.49,4.960000000000036
987.23,0.2999999999999545
988.52,27.82000000000005
1016.63,4.029999999999973
1020.99,15.049999999999955
1036.66,7.7999999999999545
1045.05,0.39000000000010004
1046.08,27.279999999999973
1074.62,2.660000000000082
1078.09,10.100000000000136
1088.59,0.6600000000000819
1089.35,7.930000000000064
1097.56,1.75
1099.49,40.73000000000002
1140.48,1.7200000000000273
1143.25,31.049999999999955
1174.92,45.52999999999997
1220.66,0.9499999999998181
1223.19,14.669999999999845
1240.37,0.41000000000008185
1242.04,0.2599999999999909
1242.56,11.200000000000045
1253.81,18.660000000000082
1273.54,10.519999999999982
1284.4,0.2999999999999545
1285.19,1.7000000000000455
1287.25,0.5199999999999818
1287.93,0.5099999999999909
1288.9,0.12999999999988177
1289.65,1.9399999999998272
1292.85,1.5600000000001728
1298.49,1.2200000000000273
1300.15,0.8699999999998909
1301.1,0.7100000000000364
1302.08,5.550000000000182
1307.77,2.2200000000000273
1311.48,0.849999999999909
1312.98,0.6800000000000637
1313.75,0.5399999999999636
1317.06,0.4700000000000273
1327.99,0.900000000000091
