start,duration,speakers
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
12,1,0
13,1,0
14,1,1
15,1,1
16,1,0
17,1,1
18,1,0
19,1,1
20,1,1
21,1,0
22,1,0
23,1,1
24,1,1
25,1,1
26,1,1
27,1,1
28,1,1
29,1,1
30,1,1
31,1,1
32,1,1
33,1,4
34,1,1
35,1,1
36,1,1
37,1,1
38,1,2
39,1,1
40,1,1
41,1,2
42,1,1
43,1,2
44,1,1
45,1,1
46,1,1
47,1,1
48,1,1
49,1,2
50,1,2
51,1,1
52,1,1
53,1,1
54,1,1
55,1,1
56,1,2
57,1,1
58,1,3
59,1,1
60,1,2
61,1,1
62,1,4
63,1,1
64,1,2
65,1,0
66,1,0
67,1,0
68,1,0
69,1,0
70,1,0
71,1,0
72,1,0
73,1,0
74,1,0
75,1,0
76,1,0
77,1,0
78,1,0
79,1,0
80,1,0
81,1,0
82,1,0
83,1,0
84,1,0
85,1,0
86,1,0
87,1,0
88,1,0
89,1,0
90,1,0
91,1,0
92,1,0
93,1,0
94,1,0
95,1,0
96,1,0
97,1,0
98,1,0
99,1,0
100,1,2
101,1,2
102,1,2
103,1,1
104,1,4
105,1,2
106,1,2
107,1,2
108,1,2
109,1,1
110,1,2
111,1,2
112,1,2
113,1,2
114,1,2
115,1,2
116,1,2
117,1,1
118,1,1
119,1,1
120,1,1
121,1,1
122,1,1
123,1,1
124,1,1
125,1,1
126,1,1
127,1,1
128,1,1
129,1,1
130,1,1
131,1,1
132,1,1
133,1,1
134,1,1
135,1,1
136,1,1
137,1,1
138,1,1
139,1,1
140,1,1
141,1,1
142,1,1
143,1,1
144,1,1
145,1,1
146,1,1
147,1,1
148,1,1
149,1,1
150,1,1
151,1,1
152,1,1
153,1,1
154,1,2
155,1,2
156,1,2
157,1,2
158,1,1
159,1,2
160,1,1
161,1,2
162,1,2
163,1,2
164,1,1
165,1,2
166,1,0
167,1,2
168,1,2
169,1,2
170,1,2
171,1,2
172,1,3
173,1,2
174,1,1
175,1,3
176,1,2
177,1,2
178,1,2
179,1,1
180,1,2
181,1,2
182,1,1
183,1,2
184,1,2
185,1,1
186,1,2
187,1,2
188,1,1
189,1,2
190,1,1
191,1,1
192,1,2
193,1,2
194,1,2
195,1,1
196,1,2
197,1,2
198,1,2
199,1,1
200,1,2
201,1,2
202,1,2
203,1,2
204,1,2
205,1,2
206,1,1
207,1,2
