start,duration,speakers
0,1,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,0
12,1,0
13,1,0
14,1,0
15,1,0
16,1,0
17,1,0
18,1,0
19,1,0
20,1,0
21,1,0
22,1,0
23,1,0
24,1,0
25,1,0
26,1,0
27,1,0
28,1,0
29,1,0
30,1,0
31,1,0
32,1,0
33,1,0
34,1,1
35,1,1
36,1,1
37,1,3
38,1,2
39,1,2
40,1,4
41,1,3
42,1,3
43,1,5
44,1,1
45,1,0
46,1,1
47,1,2
48,1,1
49,1,2
50,1,1
51,1,1
52,1,1
53,1,5
54,1,4
55,1,1
56,1,3
57,1,0
58,1,3
59,1,1
60,1,4
61,1,2
62,1,3
63,1,1
64,1,1
65,1,1
66,1,3
67,1,1
68,1,1
69,1,1
70,1,1
71,1,1
72,1,1
73,1,1
74,1,1
75,1,2
76,1,1
77,1,1
78,1,1
79,1,1
80,1,1
81,1,1
82,1,1
83,1,1
84,1,1
85,1,1
86,1,1
87,1,1
88,1,1
89,1,1
90,1,1
91,1,1
92,1,1
93,1,1
94,1,1
95,1,3
96,1,1
97,1,0
98,1,3
99,1,1
100,1,4
101,1,1
102,1,3
103,1,2
104,1,1
105,1,2
106,1,1
107,1,2
108,1,3
109,1,2
110,1,2
111,1,1
112,1,1
113,1,2
114,1,3
115,1,1
116,1,2
117,1,2
118,1,2
119,1,2
120,1,1
121,1,2
122,1,5
123,1,5
124,1,2
125,1,1
126,1,3
127,1,4
128,1,3
129,1,2
130,1,1
131,1,2
132,1,3
133,1,1
134,1,1
135,1,1
136,1,1
137,1,1
138,1,1
139,1,1
140,1,1
141,1,1
142,1,1
143,1,1
144,1,2
145,1,1
146,1,1
147,1,1
148,1,1
149,1,2
150,1,2
151,1,1
152,1,1
153,1,1
154,1,3
155,1,0
156,1,0
157,1,3
158,1,3
159,1,1
160,1,2
161,1,1
162,1,2
163,1,2
164,1,4
165,1,0
166,1,2
167,1,1
168,1,1
169,1,2
170,1,0
171,1,0
172,1,3
173,1,1
174,1,1
175,1,2
176,1,3
177,1,4
178,1,4
179,1,1
180,1,1
181,1,1
182,1,4
183,1,3
184,1,2
185,1,3
186,1,5
187,1,2
188,1,0
189,1,0
190,1,2
191,1,3
192,1,3
193,1,1
194,1,1
195,1,1
196,1,3
197,1,2
198,1,0
199,1,0
200,1,1
201,1,1
202,1,0
203,1,1
204,1,1
205,1,3
206,1,0
207,1,0
