start,duration,speakers
0,1,0
1,1,0
2,1,1
3,1,1
4,1,1
5,1,1
6,1,4
7,1,1
8,1,1
9,1,2
10,1,2
11,1,2
12,1,3
13,1,2
14,1,3
15,1,2
16,1,2
17,1,3
18,1,3
19,1,3
20,1,3
21,1,2
22,1,2
23,1,2
24,1,1
25,1,3
26,1,5
27,1,3
28,1,3
29,1,4
30,1,3
31,1,3
32,1,3
33,1,3
34,1,2
35,1,2
36,1,3
37,1,4
38,1,2
39,1,2
40,1,2
41,1,5
42,1,3
43,1,1
44,1,3
45,1,3
46,1,0
47,1,3
48,1,1
49,1,1
50,1,2
51,1,2
52,1,2
53,1,4
54,1,2
55,1,2
56,1,3
57,1,1
58,1,2
59,1,1
60,1,2
61,1,2
62,1,4
63,1,1
64,1,2
65,1,2
66,1,2
67,1,3
68,1,2
69,1,3
70,1,2
71,1,4
72,1,3
73,1,2
74,1,1
75,1,1
76,1,1
77,1,1
78,1,1
79,1,2
80,1,2
81,1,1
82,1,1
83,1,1
84,1,2
85,1,1
86,1,1
87,1,1
88,1,2
89,1,1
90,1,2
91,1,0
92,1,0
93,1,0
94,1,0
95,1,0
96,1,0
97,1,0
98,1,0
99,1,0
100,1,0
101,1,4
102,1,2
103,1,2
104,1,1
105,1,0
106,1,0
107,1,1
108,1,1
109,1,1
110,1,1
111,1,1
112,1,1
113,1,1
114,1,1
115,1,1
116,1,1
117,1,3
118,1,2
119,1,1
120,1,1
121,1,1
122,1,1
123,1,2
124,1,1
125,1,1
126,1,1
127,1,1
128,1,2
129,1,3
130,1,1
131,1,2
132,1,2
133,1,2
134,1,4
135,1,2
136,1,2
137,1,2
138,1,3
139,1,2
140,1,2
141,1,2
142,1,4
143,1,1
144,1,2
145,1,1
146,1,4
147,1,1
148,1,2
149,1,3
150,1,1
151,1,2
152,1,1
153,1,2
154,1,2
155,1,3
156,1,2
157,1,2
158,1,4
159,1,2
160,1,2
161,1,3
162,1,2
163,1,3
164,1,2
165,1,3
166,1,1
167,1,3
168,1,3
169,1,3
170,1,2
171,1,2
172,1,2
173,1,2
174,1,2
175,1,1
176,1,1
177,1,2
178,1,2
179,1,2
180,1,4
181,1,3
182,1,2
183,1,2
184,1,3
185,1,2
186,1,3
187,1,1
188,1,1
189,1,3
190,1,2
191,1,3
192,1,1
193,1,1
194,1,3
195,1,3
196,1,2
197,1,1
198,1,4
199,1,2
200,1,1
201,1,2
202,1,1
203,1,4
204,1,2
205,1,4
206,1,2
207,1,2
