start,duration,count
0.0,3.34,0
3.34,0.54,1
3.88,1.6900000000000004,0
5.57,0.02999999999999936,1
5.6,0.34000000000000075,2
5.94,0.0699999999999994,1
6.01,4.470000000000001,0
10.48,0.40000000000000036,1
10.88,0.20999999999999908,0
11.09,4.4399999999999995,1
15.53,1.2400000000000002,0
16.77,0.3099999999999987,1
17.08,0.9700000000000024,2
18.05,0.8999999999999986,1
18.95,0.060000000000002274,2
19.01,0.25,3
19.26,0.34999999999999787,2
19.61,1.1600000000000001,1
20.77,0.6400000000000006,0
21.41,1.5700000000000003,1
22.98,0.28999999999999915,2
23.27,1.8099999999999987,1
25.08,0.6900000000000013,2
25.77,1.6700000000000017,1
27.44,0.6499999999999986,0
28.09,10.690000000000001,1
38.78,0.6299999999999955,2
39.41,0.6400000000000006,1
40.05,2.190000000000005,0
42.24,4.589999999999996,1
46.83,0.6300000000000026,2
47.46,9.18,1
56.64,0.25,2
56.89,21.92,1
78.81,0.3199999999999932,2
79.13,0.8900000000000006,1
80.02,0.35999999999999943,2
80.38,4.0,1
84.38,0.7000000000000028,2
85.08,8.150000000000006,1
93.23,0.519999999999996,2
93.75,0.480000000000004,3
94.23,0.47999999999998977,2
94.71,9.290000000000006,1
104.0,0.5799999999999983,2
104.58,5.189999999999998,1
109.77,0.45000000000000284,2
110.22,2.6700000000000017,1
112.89,1.7099999999999937,0
114.6,7.340000000000003,1
121.94,0.20000000000000284,2
122.14,4.510000000000005,1
126.65,2.460000000000008,0
129.11,26.369999999999976,1
155.48,1.8900000000000148,2
157.37,2.4199999999999875,1
159.79,0.45000000000001705,2
160.24,0.09999999999999432,1
160.34,0.37999999999999545,2
160.72,0.8499999999999943,1
161.57,0.12000000000000455,2
161.69,25.110000000000014,1
186.8,0.7199999999999989,2
187.52,10.049999999999983,1
197.57,13.01000000000002,0
210.58,0.1599999999999966,1
210.74,0.5900000000000034,0
211.33,1.829999999999984,1
213.16,0.46999999999999886,2
213.63,4.789999999999992,1
218.42,0.44000000000002615,2
218.86,1.7199999999999989,1
220.58,0.4199999999999875,0
221.0,0.4900000000000091,1
221.49,0.6200000000000045,0
222.11,6.859999999999985,1
228.97,0.3300000000000125,2
229.3,2.4399999999999977,1
231.74,0.46999999999999886,2
232.21,18.28,1
250.49,1.759999999999991,0
252.25,0.020000000000010232,1
252.27,0.45999999999997954,2
252.73,0.30000000000001137,1
253.03,0.46999999999999886,2
253.5,4.0,1
257.5,0.37999999999999545,0
257.88,7.9599999999999795,1
265.84,0.36000000000001364,2
266.2,26.920000000000016,1
293.12,1.740000000000009,0
294.86,0.6699999999999591,1
295.53,0.12000000000000455,0
295.65,1.6800000000000068,1
297.33,0.3100000000000023,2
297.64,8.5,1
306.14,4.800000000000011,0
310.94,2.4599999999999795,1
313.4,0.18000000000000682,2
313.58,2.0200000000000387,1
315.6,0.5199999999999818,0
316.12,3.7099999999999795,1
319.83,0.37999999999999545,0
320.21,5.080000000000041,1
325.29,0.5499999999999545,0
325.84,0.2400000000000091,1
326.08,0.6100000000000136,0
326.69,15.329999999999984,1
342.02,1.3600000000000136,0
343.38,3.769999999999982,1
347.15,1.670000000000016,0
348.82,44.03000000000003,1
392.85,0.8100000000000023,0
393.66,5.2099999999999795,1
398.87,1.25,0
400.12,1.0699999999999932,1
401.19,0.3299999999999841,2
401.52,4.8700000000000045,1
406.39,0.4600000000000364,2
406.85,1.3999999999999773,1
408.25,0.040000000000020464,2
408.29,0.2699999999999818,1
