start,duration
23.762,4.1739999999999995
28.192,47.74400000000001
77.104,0.5139999999999958
77.712,36.10499999999999
115.964,3.1230000000000047
120.48,1.2319999999999993
128.292,1.9259999999999877
130.52,1.304000000000002
133.984,0.8580000000000041
134.944,0.3200000000000216
139.504,1.1839999999999975
141.968,51.72800000000001
197.292,10.596000000000004
209.328,43.536
254.288,2.848000000000013
260.492,1.2679999999999723
266.08,30.754999999999995
297.168,0.4159999999999968
299.184,0.6339999999999577
300.805,4.795000000000016
309.168,40.84800000000001
350.128,0.5920000000000414
350.777,24.43900000000002
376.432,54.94399999999996
431.568,34.22399999999999
468.72,0.367999999999995
470.72,12.015999999999963
482.992,9.263999999999953
493.456,3.4399999999999977
497.568,44.976
543.337,7.735000000000014
556.351,0.8930000000000291
558.432,8.144000000000005
567.6,4.94399999999996
572.896,26.368000000000052
600.043,2.2609999999999673
602.496,2.5810000000000173
605.312,4.389999999999986
611.487,12.081000000000017
624.436,31.632999999999925
656.588,42.82000000000005
699.628,10.355999999999995
710.248,7.175999999999931
719.312,4.912000000000035
725.68,14.35200000000009
741.856,2.4320000000000164
745.376,27.71199999999999
773.136,18.591999999999985
791.808,0.35199999999997544
794.096,11.47199999999998
806.592,4.159999999999968
811.408,1.2479999999999336
813.462,5.9780000000000655
820.096,3.024000000000001
824.0,15.727999999999952
840.928,15.474000000000046
856.464,0.2719999999999345
857.152,6.033999999999992
864.049,14.271000000000072
879.312,22.73599999999999
903.2,10.831999999999994
914.064,6.8799999999999955
920.96,24.303999999999974
945.312,37.823999999999955
984.208,1.6800000000000637
986.416,6.559999999999945
993.552,12.70399999999995
1006.963,0.9089999999999918
1008.992,14.879999999999995
1024.976,0.8479999999999563
1026.34,1.6560000000001764
1028.56,21.93600000000015
1051.296,5.551999999999907
1057.486,20.0179999999998
1077.759,6.2409999999999854
1084.08,0.6400000000001
1086.755,1.5489999999999782
1089.184,0.31999999999993634
1089.535,3.2089999999998327
1094.688,6.783999999999878
1101.753,2.1670000000001437
1104.288,0.4619999999999891
1106.131,0.8719999999998436
1107.463,28.55300000000011
1136.256,0.41599999999994
1136.912,9.364000000000033
1146.832,0.5919999999998709
1147.963,1.5769999999999982
1149.945,4.839000000000169
1159.014,7.162000000000035
1169.632,2.7200000000000273
1175.072,30.52800000000002
1206.656,29.366999999999962
1236.493,28.787000000000035
1266.393,26.278999999999996
1293.664,62.33699999999999
1356.9,65.30799999999999
1423.84,12.304000000000087
1436.18,1.788000000000011
1438.448,2.24799999999982
1442.208,0.4959999999998672
1442.848,20.624000000000024
1464.56,6.0
1471.056,0.36799999999993815
1471.726,10.406999999999925
1482.192,0.6880000000001019
1485.298,0.7819999999999254
1486.279,1.8009999999999309
1488.192,1.0879999999999654
1489.312,6.320000000000164
1496.528,1.0399999999999636
1497.728,32.81600000000003
1530.656,3.0720000000001164
1534.72,31.839999999999918
1567.296,0.38400000000001455
1568.4,0.52800000000002
1569.04,0.9600000000000364
1570.726,0.44499999999993634
1572.702,0.849999999999909
1575.856,2.439000000000078
1578.326,0.9759999999998854
1581.6,3.160000000000082
1590.156,31.172000000000025
1621.76,0.31999999999993634
1623.44,2.783999999999878
1627.612,5.731999999999971
1635.616,0.5760000000000218
1636.272,0.5760000000000218
1639.088,19.64800000000014
1658.864,0.8799999999998818
1660.08,4.208000000000084
1665.552,15.064000000000078
1680.896,16.075000000000045
1697.104,7.076000000000022
1705.696,0.512000000000171
1706.304,27.343999999999824
1736.122,7.813999999999851
1744.54,1.2039999999999509
1746.128,6.656000000000176
1753.856,21.327999999999975
1776.624,1.872000000000071
1779.744,1.2640000000001237
1782.0,2.0
1784.64,0.35199999999986176
1785.264,22.736000000000104
1808.304,2.048000000000002
1811.408,14.113000000000056
1826.784,15.976999999999862
1843.578,3.3179999999999836
1851.552,2.3680000000001655
1854.771,18.492999999999938
1873.312,0.31500000000005457
1874.32,5.423999999999978
1884.163,24.108999999999924
1908.512,0.40000000000009095
1909.414,1.0820000000001073
1910.8,0.4960000000000946
1913.631,3.3450000000000273
1917.718,2.66599999999994
