start,duration
41.216,1.9059999999999988
43.152,12.192
56.576,11.967999999999996
69.456,10.480000000000004
81.056,4.7520000000000095
86.208,5.9750000000000085
92.272,1.039999999999992
94.189,5.059000000000012
102.16,0.8960000000000008
112.937,1.6550000000000011
120.112,5.959000000000003
126.624,3.801000000000016
130.912,1.407999999999987
135.708,3.0279999999999916
139.681,42.34699999999998
182.147,17.772999999999996
200.057,78.40400000000002
278.619,0.5009999999999764
279.344,25.968000000000018
305.792,0.43200000000001637
306.912,22.25600000000003
329.578,7.564999999999998
337.584,14.447999999999979
352.256,4.6720000000000255
357.232,8.352999999999952
366.512,10.01600000000002
376.639,8.551999999999964
385.865,1.0509999999999877
388.517,2.0950000000000273
392.64,11.05600000000004
405.008,1.4879999999999995
407.6,4.096000000000004
412.256,14.482000000000028
428.256,4.731000000000051
434.88,1.343999999999994
437.36,3.8079999999999927
442.272,5.807999999999993
449.392,2.6709999999999923
453.12,15.216000000000008
468.546,9.596000000000004
478.688,7.698000000000036
486.96,4.194000000000017
491.264,2.527999999999963
496.416,1.1469999999999914
498.416,7.26400000000001
508.528,9.442000000000007
518.752,0.8319999999999936
519.888,2.3360000000000127
522.496,1.0080000000000382
523.664,8.576000000000022
532.832,5.696000000000026
540.128,1.2899999999999636
542.512,22.11200000000008
566.064,21.133000000000038
589.04,3.312000000000012
592.592,0.7200000000000273
595.952,2.495999999999981
599.648,4.94399999999996
605.744,0.5879999999999654
606.816,24.815999999999917
631.712,9.680000000000064
642.656,4.276000000000067
646.944,7.206000000000017
654.992,1.2110000000000127
658.016,3.2480000000000473
664.272,2.8479999999999563
667.686,5.921999999999912
675.589,7.3549999999999045
683.608,10.632000000000062
694.336,61.18399999999997
755.648,1.7590000000000146
757.504,2.6399999999999864
760.832,1.7440000000000282
763.2,3.3599999999999
767.072,5.744000000000028
773.824,2.768000000000029
776.688,5.79200000000003
782.864,0.4479999999999791
784.96,0.4479999999999791
786.832,0.38400000000001455
787.584,6.704000000000065
795.168,4.9669999999999845
800.752,1.7120000000001028
803.966,0.35400000000004184
805.52,5.369000000000028
812.577,8.605999999999995
823.776,1.629000000000019
831.095,3.09699999999998
836.099,1.4849999999999
843.462,0.9379999999999882
844.706,1.4379999999999882
867.152,9.551999999999907
877.04,72.16000000000008
949.344,12.975999999999999
964.128,28.99000000000001
1014.288,1.47199999999998
1081.974,21.994000000000142
1104.24,2.655999999999949
1108.032,28.448000000000093
1137.024,19.488000000000056
1157.536,22.672000000000025
1181.888,2.7200000000000273
1184.686,59.72199999999998
1244.666,56.246000000000095
1303.648,11.08900000000017
1314.992,4.94399999999996
1321.392,6.7590000000000146
1328.9,27.7679999999998
1357.376,0.38400000000001455
1358.096,59.80600000000004
1418.496,10.031999999999925
1428.605,1.875
1431.84,19.807999999999993
1451.76,70.70399999999995
1523.648,0.46900000000005093
1525.597,15.954999999999927
1542.8,0.4960000000000946
1544.785,1.615000000000009
1546.736,9.02599999999984
1556.72,1.2799999999999727
1558.349,0.5399999999999636
1559.888,3.872000000000071
1564.4,0.7679999999998017
1567.186,1.6620000000000346
1569.376,2.0960000000000036
1572.851,3.063999999999851
1576.928,4.447999999999865
1581.643,1.0450000000000728
1583.715,26.653999999999996
1610.474,10.27800000000002
1627.184,4.768000000000029
1632.357,10.906999999999925
1644.839,1.2229999999999563
1647.504,0.8360000000000127
1650.896,2.461999999999989
1653.856,2.8710000000000946
1657.632,1.0460000000000491
1658.709,5.904999999999973
