start,duration,count
0.0,42.239,0
42.239,0.7740000000000009,1
43.013,5.434000000000005,0
48.447,1.4299999999999997,1
49.877,22.555,0
72.432,1.453000000000003,1
73.885,0.35499999999998977,2
74.24,0.8800000000000097,1
75.12,0.0379999999999967,2
75.158,0.4350000000000023,3
75.593,0.18299999999999272,4
75.776,1.2600000000000051,3
77.036,0.14799999999999613,2
77.184,0.3760000000000048,1
77.56,0.13599999999999568,2
77.696,3.7439999999999998,1
81.44,2.112000000000009,0
83.552,7.2479999999999905,1
90.8,1.3599999999999994,0
92.16,11.26400000000001,1
103.424,1.2959999999999923,0
104.72,4.224000000000004,1
108.944,0.9189999999999969,0
109.863,3.9609999999999985,1
113.824,1.2639999999999958,0
115.088,0.7200000000000131,1
115.808,0.2709999999999866,0
116.079,1.9370000000000118,1
118.016,4.591999999999999,0
122.608,5.23599999999999,1
127.844,5.388000000000005,0
133.232,0.2400000000000091,1
133.472,1.1519999999999868,0
134.624,0.03300000000001546,1
134.657,0.9110000000000014,2
135.568,0.47999999999998977,1
136.048,0.014999999999986358,2
136.063,1.1520000000000152,3
137.215,0.929000000000002,2
138.144,0.015999999999991132,1
138.16,0.33899999999999864,2
138.499,4.253000000000014,1
142.752,0.38399999999998613,2
143.136,0.8370000000000175,1
143.973,0.29899999999997817,2
144.272,1.9680000000000177,1
146.24,0.47100000000000364,0
146.711,0.08899999999999864,1
146.8,0.3499999999999943,2
147.15,1.9569999999999936,3
149.107,0.14799999999999613,2
149.255,0.4730000000000132,1
149.728,0.9749999999999943,2
150.703,3.7930000000000064,1
154.496,0.4579999999999984,2
154.954,0.4969999999999857,1
155.451,1.6370000000000005,2
157.088,0.4159999999999968,1
157.504,0.6640000000000157,2
158.168,0.6159999999999854,3
158.784,0.5760000000000218,2
159.36,1.2819999999999823,1
160.642,0.5250000000000057,2
161.167,1.4410000000000025,3
162.608,0.3089999999999975,2
162.917,1.163000000000011,1
164.08,0.16499999999999204,2
164.245,3.4429999999999836,1
167.688,1.3520000000000039,2
169.04,1.7920000000000016,1
170.832,0.5600000000000023,0
171.392,0.7839999999999918,1
172.176,0.2720000000000198,0
172.448,0.8479999999999848,1
173.296,0.6239999999999952,2
173.92,1.4400000000000261,1
175.36,2.143999999999977,0
177.504,1.0400000000000205,1
178.544,0.031999999999982265,0
