start,duration,count
0.0,37.037,0
37.037,1.698999999999998,1
38.736,0.30400000000000205,0
39.04,0.27199999999999847,1
39.312,0.4000000000000057,0
39.712,3.1199999999999974,1
42.832,0.30400000000000205,0
43.136,0.3999999999999986,1
43.536,1.4879999999999995,0
45.024,0.38400000000000034,1
45.408,1.7439999999999998,0
47.152,7.951999999999998,1
55.104,0.44599999999999795,2
55.55,0.09800000000000608,1
55.648,0.4959999999999951,2
56.144,2.5760000000000005,1
58.72,2.048000000000002,0
60.768,6.647000000000006,1
67.415,7.975999999999999,0
75.391,1.6809999999999974,1
77.072,1.328000000000003,0
78.4,0.7039999999999935,1
79.104,0.19200000000000728,0
79.296,0.6340000000000003,1
79.93,0.36199999999999477,2
80.292,5.963999999999999,1
86.256,0.22400000000000375,2
86.48,0.19199999999999307,1
86.672,8.896,0
95.568,1.1299999999999955,1
96.698,0.39000000000000057,2
97.088,1.8370000000000033,1
98.925,1.7469999999999999,0
100.672,0.27200000000000557,1
100.944,0.28600000000000136,2
101.23,2.5459999999999923,1
103.776,0.4159999999999968,0
104.192,0.4480000000000075,1
104.64,1.507000000000005,0
106.147,1.4259999999999877,1
107.573,0.8270000000000124,0
108.4,1.9679999999999893,1
110.368,0.9840000000000089,2
111.352,8.313000000000002,1
119.665,1.0069999999999908,0
120.672,9.328000000000003,1
130.0,0.33600000000001273,2
130.336,24.799999999999983,1
155.136,0.30400000000000205,2
155.44,9.944999999999993,1
165.385,0.2190000000000225,0
165.604,3.7560000000000002,1
169.36,0.3039999999999736,2
169.664,1.990000000000009,1
171.654,0.4300000000000068,2
172.084,1.3710000000000093,1
173.455,0.5729999999999791,2
174.028,0.5030000000000143,1
174.531,0.5379999999999825,2
175.069,2.3710000000000093,1
177.44,0.9919999999999902,2
178.432,0.5970000000000084,1
179.029,0.3370000000000175,2
179.366,2.5579999999999927,1
181.924,0.4969999999999857,2
182.421,12.90700000000001,1
195.328,0.3650000000000091,2
195.693,1.6189999999999998,1
197.312,0.38999999999998636,2
197.702,15.554000000000002,1
213.256,0.36099999999999,0
213.617,4.378000000000014,1
217.995,0.47100000000000364,2
218.466,14.179000000000002,1
232.645,0.6229999999999905,2
233.268,17.30000000000001,1
250.568,0.59699999999998,2
251.165,9.594999999999999,1
260.76,0.3480000000000132,2
261.108,0.18500000000000227,1
261.293,0.2489999999999668,2
261.542,3.2530000000000427,1
264.795,0.9010000000000105,2
265.696,3.454999999999984,1
269.151,0.9010000000000105,2
270.052,4.95799999999997,1
275.01,2.365000000000009,2
277.375,0.5009999999999764,3
277.876,0.3690000000000282,2
278.245,10.71999999999997,1
288.965,0.4550000000000409,2
289.42,2.6759999999999877,1
292.096,2.6240000000000236,0
294.72,15.423999999999978,1
310.144,0.38400000000001455,2
310.528,30.777999999999963,1
341.306,3.3180000000000405,2
344.624,0.9269999999999641,1
345.551,0.9759999999999991,2
346.527,6.657000000000039,1
353.184,0.4479999999999791,2
353.632,7.423999999999978,1
361.056,0.2880000000000109,2
361.344,0.160000000000025,3
361.504,0.2400000000000091,2
361.744,0.8879999999999768,1
362.632,0.6639999999999873,2
363.296,10.912000000000035,1
374.208,1.842999999999961,2
376.051,5.076999999999998,1
381.128,0.10400000000004184,0
381.232,0.06399999999996453,1
381.296,0.3090000000000259,2
381.605,0.09899999999998954,1
381.704,0.07999999999998408,2
381.784,0.5600000000000023,3
382.344,0.07499999999998863,2
382.419,0.4430000000000405,1
382.862,1.537999999999954,2
384.4,19.512,1
403.912,0.47100000000000364,2
404.383,13.793000000000006,1
418.176,0.7830000000000155,2
418.959,6.177000000000021,1
425.136,0.23999999999995225,0
425.376,0.4000000000000341,1
425.776,0.575999999999965,0
426.352,0.6009999999999991,1
426.953,0.023000000000024556,2
426.976,0.6840000000000259,3
427.66,0.026999999999986812,2
427.687,51.07299999999998,1
478.76,0.8720000000000141,0
479.632,18.031999999999982,1
497.664,0.33600000000001273,2
498.0,11.898000000000025,1
509.898,0.6229999999999905,0
510.521,45.92099999999999,1
556.442,0.4379999999999882,2
556.88,2.1119999999999663,1
558.992,0.5439999999999827,0
559.536,0.6400000000001,1
560.176,2.8319999999999936,0
563.008,1.6639999999999873,1
564.672,1.2959999999999354,0
565.968,5.2000000000000455,1
571.168,0.86099999999999,2
572.029,1.2989999999999782,1
573.328,1.5679999999999836,2
574.896,0.12800000000004275,1
575.024,5.775999999999954,0
580.8,1.6480000000000246,1
582.448,1.2799999999999727,2
583.728,0.31900000000007367,1
584.047,6.784999999999968,0
590.832,0.7200000000000273,1
591.552,0.1430000000000291,2
591.695,0.5889999999999418,1
592.284,1.44399999999996,0
593.728,0.4960000000000946,1
594.224,0.5069999999999482,2
594.731,1.0610000000000355,1
595.792,0.41599999999994,2
596.208,0.11700000000007549,1
596.325,1.8909999999999627,0
598.216,0.16800000000000637,1
598.384,0.36199999999996635,2
598.746,2.59800000000007,1
601.344,0.70799999999997,0
602.052,0.10799999999994725,1
602.16,0.5020000000000664,2
602.662,1.8659999999999854,1
604.528,0.7839999999999918,2
605.312,0.7680000000000291,1
606.08,1.599999999999909,0
607.68,0.2560000000000855,1
607.936,0.8159999999999172,2
608.752,4.52800000000002,1
613.28,0.43200000000001637,2
613.712,2.4700000000000273,1
616.182,0.32399999999995543,2
616.506,0.2459999999999809,1
616.752,1.552000000000021,0
618.304,27.456000000000017,1
645.76,0.4479999999999791,2
646.208,19.841000000000008,1
666.049,0.36199999999996635,0
666.411,33.36500000000001,1
699.776,0.8640000000000327,2
700.64,2.8029999999999973,1
703.443,0.9250000000000682,2
704.368,2.687999999999988,1
707.056,0.45699999999999363,2
707.513,0.98599999999999,1
708.499,0.5639999999999645,2
709.063,6.649000000000001,1
715.712,0.3930000000000291,2
716.105,0.375,1
716.48,0.2959999999999354,2
716.776,0.12000000000000455,1
716.896,1.4809999999999945,2
718.377,0.9759999999999991,3
719.353,0.4780000000000655,2
719.831,2.3479999999999563,3
722.179,0.5520000000000209,2
722.731,0.3410000000000082,1
723.072,0.43200000000001637,0
