start,duration,count
0.0,0.668,1
0.668,1.2189999999999999,2
1.887,2.081,1
3.968,0.9119999999999999,2
4.88,0.5280000000000005,1
5.408,0.5529999999999999,2
5.961,0.6779999999999999,1
6.639,2.448999999999999,2
9.088,1.8560000000000016,1
10.944,0.3359999999999985,2
11.28,0.4430000000000014,3
11.723,0.6009999999999991,2
12.324,1.436,1
13.76,2.299999999999999,2
16.06,4.100000000000001,1
20.16,1.5360000000000014,2
21.696,0.625,3
22.321,0.03999999999999915,2
22.361,2.7910000000000004,1
25.152,0.36799999999999855,0
25.52,0.6400000000000006,1
26.16,0.4800000000000004,2
26.64,0.3810000000000002,3
27.021,0.3359999999999985,2
27.357,3.0109999999999992,1
30.368,0.38400000000000034,2
30.752,0.08000000000000185,3
30.832,0.7040000000000006,2
31.536,2.960000000000001,1
34.496,1.4080000000000013,0
35.904,1.5519999999999996,1
37.456,0.8799999999999955,0
38.336,0.30400000000000205,1
38.64,1.161999999999999,2
39.802,0.597999999999999,1
40.4,0.027999999999998693,0
40.428,0.2120000000000033,1
40.64,0.5279999999999987,2
41.168,0.19200000000000017,3
41.36,0.5350000000000037,2
41.895,9.272999999999996,1
51.168,0.3680000000000021,2
51.536,4.5120000000000005,1
56.048,0.5760000000000005,2
56.624,8.96,1
65.584,0.5969999999999942,2
66.181,5.003,1
71.184,0.6650000000000063,2
71.849,0.43899999999999295,1
72.288,1.8880000000000052,2
74.176,0.10299999999999443,1
74.279,0.08899999999999864,2
74.368,0.7480000000000047,3
75.116,0.5799999999999983,2
75.696,16.247,1
91.943,1.0060000000000002,2
92.949,6.155000000000001,1
99.104,0.43200000000000216,2
99.536,7.1769999999999925,1
106.713,5.783000000000001,1
112.496,0.4480000000000075,2
112.944,7.200000000000003,1
120.144,0.5289999999999964,2
120.673,4.796999999999997,1
125.47,0.8990000000000009,2
126.369,0.894999999999996,1
127.264,0.22800000000000864,2
127.492,0.1559999999999917,3
127.648,0.5459999999999923,2
128.194,1.9339999999999975,1
130.128,0.40500000000000114,2
130.533,0.26700000000002433,3
130.8,0.4749999999999943,2
131.275,0.9720000000000084,1
132.247,0.5939999999999941,2
132.841,0.8229999999999791,1
133.664,0.22400000000001796,0
133.888,0.22399999999998954,1
134.112,1.8060000000000116,2
135.918,0.3499999999999943,1
136.268,0.931999999999988,0
137.2,2.6720000000000255,1
139.872,1.1839999999999975,2
141.056,0.7079999999999984,1
141.764,0.7800000000000011,2
142.544,0.22399999999998954,1
142.768,0.27199999999999136,0
143.04,1.2300000000000182,1
144.27,0.02400000000000091,2
144.294,0.6379999999999768,3
144.932,0.2680000000000007,2
145.2,3.7210000000000036,1
148.921,0.34300000000001774,2
149.264,0.3879999999999768,3
149.652,0.047000000000025466,2
149.699,1.149000000000001,1
150.848,0.4159999999999968,2
151.264,0.07999999999998408,3
151.344,0.367999999999995,2
151.712,2.352000000000004,1
154.064,0.6239999999999952,2
154.688,0.46399999999999864,3
155.152,0.2400000000000091,2
155.392,6.848000000000013,1
162.24,1.391999999999996,2
163.632,3.680000000000007,1
167.312,0.5099999999999909,2
167.822,1.2820000000000107,3
169.104,1.0129999999999768,2
170.117,0.2990000000000066,1
170.416,1.1200000000000045,2
171.536,4.352000000000004,1
175.888,0.4159999999999968,2
176.304,3.1200000000000045,1
179.424,1.0079999999999814,0
180.432,6.160000000000025,1
186.592,0.9119999999999777,2
187.504,10.896000000000015,1
198.4,1.3119999999999834,0
199.712,0.33600000000001273,1
200.048,1.6639999999999873,0
201.712,12.5,1
214.212,0.6520000000000152,0
214.864,0.30400000000000205,1
215.168,0.04800000000000182,0
215.216,2.5279999999999916,1
217.744,0.0800000000000125,2
217.824,1.4879999999999995,1
219.312,0.931999999999988,2
220.244,0.18799999999998818,1
220.432,0.46399999999999864,2
220.896,3.1200000000000045,1
224.016,1.0720000000000027,0
225.088,0.04400000000001114,1
225.132,0.48400000000000887,2
225.616,0.11499999999998067,1
225.731,0.012000000000000455,2
225.743,1.26400000000001,1
227.007,1.953000000000003,0
228.96,1.759999999999991,1
230.72,0.44599999999999795,2
231.166,4.382000000000005,1
235.548,0.6009999999999991,2
236.149,0.056000000000011596,3
236.205,0.17899999999997362,2
236.384,0.7680000000000007,3
237.152,0.22400000000001796,2
237.376,0.7280000000000086,1
238.104,0.7560000000000002,2
238.86,1.0759999999999934,1
239.936,0.4159999999999968,2
240.352,0.6399999999999864,1
240.992,0.38400000000001455,0
241.376,0.960000000000008,1
242.336,1.2959999999999923,0
243.632,0.9019999999999868,1
244.534,2.274000000000001,2
246.808,1.7199999999999989,1
248.528,1.6730000000000018,0
250.201,1.5910000000000082,1
251.792,1.3120000000000118,0
253.104,1.5519999999999925,1
254.656,0.4300000000000068,0
255.086,0.9799999999999613,1
256.066,10.781000000000006,0
266.847,2.4329999999999927,1
269.28,7.504000000000019,0
276.784,1.6480000000000246,1
278.432,3.0159999999999627,2
281.448,1.7520000000000095,1
283.2,0.6720000000000255,0
283.872,1.1750000000000114,1
285.047,1.3629999999999995,2
286.41,3.477999999999952,1
289.888,0.7680000000000291,2
290.656,8.096000000000004,1
298.752,0.9689999999999941,2
299.721,2.086999999999989,1
301.808,0.3410000000000082,0
302.149,4.459000000000003,1
306.608,171.26937499999997,0
